make,model,year,price,mileage,overall_rating,complaint_count,reliability_score,age,depreciation_rate,fuel_type,engine,transmission,accident,clean_title
VOLKSWAGEN,JETTA S,2010,6000.0,99000.0,3.0,0.0,1.0,14,2.1,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
MAZDA,CX-5 GRAND TOURING,2021,26288.0,62377.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.5L I4 16V,6-Speed Automatic,None reported,Yes
JEEP,WRANGLER RUBICON,2009,15500.0,130000.0,3.0,0.0,1.0,15,2.25,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
FORD,F-250 XLT,2016,28999.0,94300.0,4.0,0.0,1.0,8,1.2,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,At least 1 accident or damage reported,Yes
TESLA,MODEL Y PERFORMANCE,2022,46500.0,24115.0,5.0,0.0,1.0,2,0.3,,455.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
BMW,528 I,2016,16995.0,82000.0,3.0,0.0,1.0,8,1.2,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
KIA,RIO S,2021,15700.0,67686.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TESLA,MODEL S 85,2014,28450.0,96800.0,5.0,0.0,1.0,10,1.5,,362.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
JEEP,WRANGLER SPORT,1997,5500.0,131000.0,3.0,0.0,1.0,27,4.05,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,Yes
TESLA,MODEL 3 STANDARD RANGE,2020,29900.0,23097.0,5.0,147.0,0.8997271487039563,4,0.6,,271.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
FERRARI,GTC4LUSSO T,2018,197499.0,31000.0,3.0,1.0,0.9993178717598908,6,0.8999999999999999,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,X5 M50I,2021,71000.0,28898.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MAZDA,MX-5 MIATA RF CLUB,2022,35619.0,7250.0,3.0,0.0,1.0,2,0.3,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
FORD,F-250 XLT,2014,40999.0,59459.0,3.0,0.0,1.0,10,1.5,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
JEEP,WRANGLER SAHARA,2012,22000.0,78000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,Yes
RAM,1500 LARAMIE,2021,46500.0,24213.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
RAM,1500 LARAMIE,2020,46105.0,21165.0,3.0,0.0,1.0,4,0.6,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,
GMC,YUKON DENALI,2016,35500.0,107750.0,4.0,220.0,0.849931787175989,8,1.2,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
FORD,F-150 LARIAT,2016,26500.0,117000.0,5.0,0.0,1.0,8,1.2,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,CORVETTE BASE,2006,35000.0,39132.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BMW,Z4 2.5I,2004,9000.0,94500.0,3.0,0.0,1.0,20,3.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,Yes
SUBARU,CROSSTREK 2.0I PREMIUM,2017,21495.0,50011.0,3.0,0.0,1.0,7,1.05,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
LEXUS,GX 470 BASE,2004,7350.0,215000.0,3.0,0.0,1.0,20,3.0,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,Yes
RAM,1500 LARAMIE,2022,45999.0,16616.0,3.0,0.0,1.0,2,0.3,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,
FORD,F-150 XLT,2022,46552.0,33818.0,5.0,0.0,1.0,2,0.3,Gasoline,5.0L V8 32V PDI DOHC,Automatic,None reported,Yes
JEEP,WAGONEER SERIES III,2022,68362.0,9099.0,3.0,0.0,1.0,2,0.3,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,Yes
VOLKSWAGEN,GTI BASE,2008,9850.0,95798.0,3.0,0.0,1.0,16,2.4,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
MERCEDES-BENZ,AMG GLE AMG GLE 63 S-MODEL 4MATIC,2016,51700.0,35943.0,3.0,0.0,1.0,8,1.2,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
MAZDA,MAZDA6 ISPORT VE,2008,4300.0,106000.0,3.0,0.0,1.0,16,2.4,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
KIA,TELLURIDE EX X-LINE,2023,48000.0,10400.0,3.0,0.0,1.0,1,0.15,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
CHEVROLET,TAHOE LT,2022,63900.0,2894.0,4.0,9.0,0.9938608458390176,2,0.3,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
DODGE,DURANGO GT,2022,39985.0,15592.0,3.0,0.0,1.0,2,0.3,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,None reported,Yes
MERCEDES-BENZ,AMG C 63 BASE,2020,57999.0,33548.0,3.0,0.0,1.0,4,0.6,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,Yes
BMW,320 I XDRIVE,2016,7500.0,185000.0,3.0,0.0,1.0,8,1.2,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
PORSCHE,MACAN GTS,2023,96900.0,6483.0,3.0,0.0,1.0,1,0.15,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,
HONDA,PILOT EX-L,2020,35645.0,28886.0,3.0,0.0,1.0,4,0.6,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,,
MERCEDES-BENZ,GLE 350 BASE,2020,49998.0,26293.0,3.0,0.0,1.0,4,0.6,Gasoline,2.0 Liter Turbo,Automatic,None reported,
CHEVROLET,CAMARO 2SS,2017,34500.0,62000.0,3.0,0.0,1.0,7,1.05,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
JAGUAR,XF 35T PRESTIGE,2017,18500.0,101453.0,3.0,0.0,1.0,7,1.05,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
RAM,3500 LARAMIE,2013,42900.0,106385.0,3.0,0.0,1.0,11,1.65,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
BMW,335 IS,2012,20995.0,86629.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
AUDI,S6 4.0T PREMIUM PLUS,2018,49999.0,61258.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
CHRYSLER,300 S,2014,15999.0,121500.0,3.0,0.0,1.0,10,1.5,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
GMC,SIERRA 1500 AT4,2022,62499.0,100.0,5.0,10.0,0.9931787175989086,2,0.3,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,None reported,Yes
CHRYSLER,200 C,2015,5995.0,170000.0,3.0,0.0,1.0,9,1.35,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,At least 1 accident or damage reported,Yes
FORD,F-150 XLT SUPERCAB,2010,3000.0,232000.0,3.0,0.0,1.0,14,2.1,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MINI,COOPER S BASE,2006,12500.0,95000.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
TOYOTA,VENZA XLE,2013,14200.0,103466.0,5.0,0.0,1.0,11,1.65,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
TOYOTA,CAMRY HYBRID BASE,2011,7900.0,133121.0,3.0,0.0,1.0,13,1.95,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,TAHOE LT,2012,14500.0,162731.0,4.0,0.0,1.0,12,1.7999999999999998,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
MERCEDES-BENZ,CLS-CLASS CLS 63 AMG S-MODEL 4MATIC,2014,37500.0,64500.0,3.0,0.0,1.0,10,1.5,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,,
FORD,SHELBY GT500 BASE,2021,90788.0,568.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
LEXUS,RX 300 4WD,1999,3500.0,249083.0,3.0,0.0,1.0,25,3.75,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
PORSCHE,MACAN S,2015,23999.0,80300.0,3.0,0.0,1.0,9,1.35,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
FORD,F-150 XLT SUPERCAB,2004,6299.0,187000.0,3.0,0.0,1.0,20,3.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
SUBARU,OUTBACK 2.5 I SPECIAL EDITION,2009,6500.0,181870.0,3.0,0.0,1.0,15,2.25,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
GMC,SIERRA 2500 AT4,2022,76740.0,22600.0,3.0,2.0,0.9986357435197816,2,0.3,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,,
BMW,X5 XDRIVE40I,2020,50000.0,37000.0,3.0,0.0,1.0,4,0.6,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
PORSCHE,TAYCAN BASE,2022,89000.0,9728.0,3.0,26.0,0.9822646657571624,2,0.3,,375.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
LEXUS,GX 470 BASE,2006,13995.0,152000.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
FORD,F-150 HERITAGE XL SUPERCAB FLARESIDE,2004,30500.0,60260.0,3.0,0.0,1.0,20,3.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,Yes
MAZDA,MAZDASPEED MIATA MX-5 BASE,2004,17599.0,33362.0,3.0,0.0,1.0,20,3.0,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
GMC,ACADIA DENALI,2021,38436.0,47907.0,5.0,27.0,0.9815825375170532,3,0.4499999999999999,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,Yes
MERCEDES-BENZ,METRIS BASE,2016,29000.0,17340.0,3.0,75.0,0.9488403819918144,8,1.2,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CADILLAC,DEVILLE BASE,1994,7900.0,85000.0,3.0,0.0,1.0,30,4.5,–,–,A/T,None reported,Yes
FORD,EXPEDITION EL XLT,2011,8999.0,195500.0,3.0,0.0,1.0,13,1.95,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,Yes
CHEVROLET,MONTE CARLO SS,2000,4700.0,74000.0,3.0,0.0,1.0,24,3.5999999999999996,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
RAM,1500 BIG HORN,2015,14000.0,140500.0,3.0,0.0,1.0,9,1.35,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
JEEP,COMMANDER BASE,2006,6500.0,212500.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LEXUS,IS-F BASE,2010,34500.0,77400.0,3.0,0.0,1.0,14,2.1,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
FORD,UTILITY POLICE INTERCEPTOR BASE,2017,15000.0,118000.0,3.0,0.0,1.0,7,1.05,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
PORSCHE,CARRERA GT BASE,2005,1599000.0,4400.0,3.0,0.0,1.0,19,2.85,Gasoline,605.0HP 5.7L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
CADILLAC,ESCALADE ESV LUXURY,2016,24500.0,146200.0,3.0,0.0,1.0,8,1.2,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
TESLA,MODEL Y PERFORMANCE,2020,43000.0,39000.0,5.0,125.0,0.9147339699863576,4,0.6,,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
CHEVROLET,AVALANCHE 1500 LS,2005,7200.0,130000.0,3.0,0.0,1.0,19,2.85,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
FORD,F-150 LARIAT,2021,47850.0,33080.0,5.0,0.0,1.0,3,0.4499999999999999,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
MERCEDES-BENZ,GLB 250 BASE 4MATIC,2023,46479.0,1219.0,3.0,0.0,1.0,1,0.15,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,None reported,
JEEP,WRANGLER SPORT,2016,25000.0,41000.0,3.0,282.0,0.8076398362892223,8,1.2,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
NISSAN,350Z TOURING,2004,11500.0,110897.0,3.0,0.0,1.0,20,3.0,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
CHEVROLET,CORVETTE Z06,2016,75000.0,49000.0,3.0,0.0,1.0,8,1.2,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,None reported,Yes
PONTIAC,SOLSTICE GXP,2007,13300.0,47000.0,3.0,0.0,1.0,17,2.55,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,Yes
HYUNDAI,SONATA SE,2018,15900.0,57690.0,5.0,147.0,0.8997271487039563,6,0.8999999999999999,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,SLS AMG BASE,2012,226000.0,17941.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,6.2L V8 32V MPFI DOHC,7-Speed Automatic with Auto-Shift,None reported,Yes
LINCOLN,NAVIGATOR RESERVE,2018,46500.0,54000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,Yes
NISSAN,MAXIMA SL,2007,6700.0,101600.0,3.0,0.0,1.0,17,2.55,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,RANGER XLT,2021,34000.0,89000.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,270.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
TESLA,MODEL 3 LONG RANGE,2021,42500.0,18000.0,5.0,375.0,0.7442019099590723,3,0.4499999999999999,,Electric Motor Electric Fuel System,A/T,None reported,Yes
JAGUAR,XE 35T PREMIUM,2017,25000.0,55000.0,3.0,0.0,1.0,7,1.05,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LINCOLN,MKZ RESERVE,2017,18750.0,71964.0,3.0,0.0,1.0,7,1.05,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
CADILLAC,ESCALADE ESV PLATINUM,2020,50000.0,92000.0,3.0,5.0,0.9965893587994544,4,0.6,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,FUSION SE,2012,4500.0,160000.0,4.0,0.0,1.0,12,1.7999999999999998,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
MERCEDES-BENZ,E-CLASS E 350,2012,12000.0,95816.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
JEEP,WRANGLER UNLIMITED SPORT,2014,17000.0,132600.0,3.0,0.0,1.0,10,1.5,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,Yes
CADILLAC,DEVILLE BASE,1994,5990.0,47000.0,3.0,0.0,1.0,30,4.5,–,–,A/T,None reported,Yes
JEEP,WRANGLER SPORT,2010,10700.0,149460.0,3.0,0.0,1.0,14,2.1,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
JEEP,WRANGLER SPORT,2011,16998.0,109646.0,3.0,0.0,1.0,13,1.95,Gasoline,3.8L V6 12V MPFI OHV,4-Speed Automatic,None reported,
ACURA,MDX 3.5L W/TECHNOLOGY PACKAGE,2019,27698.0,90605.0,3.0,0.0,1.0,5,0.75,Gasoline,3.5 Liter,Automatic,None reported,
VOLKSWAGEN,JETTA 1.4T S,2019,17000.0,59000.0,3.0,0.0,1.0,5,0.75,Gasoline,147.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,CAMARO Z28,2002,21999.0,48000.0,3.0,0.0,1.0,22,3.3,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,CORVETTE Z06,2016,66000.0,41500.0,3.0,0.0,1.0,8,1.2,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,None reported,Yes
PORSCHE,CAYMAN R,2012,75000.0,54000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
PORSCHE,CAYENNE BASE,2018,45855.0,70455.0,3.0,6.0,0.9959072305593452,6,0.8999999999999999,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
SUBARU,CROSSTREK 2.0I LIMITED,2018,21499.0,84054.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,Yes
BMW,750 LI,2007,9000.0,114528.0,3.0,0.0,1.0,17,2.55,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
JEEP,WRANGLER SAHARA,2013,26500.0,111850.0,3.0,0.0,1.0,11,1.65,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
GMC,SIERRA 2500 AT4,2020,69500.0,52673.0,3.0,23.0,0.9843110504774898,4,0.6,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,Yes
BMW,X3 M AWD,2021,54500.0,31500.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,473.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
BMW,335 I,2011,16000.0,73000.0,3.0,0.0,1.0,13,1.95,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
JEEP,WRANGLER UNLIMITED SAHARA,2019,35900.0,59692.0,3.0,0.0,1.0,5,0.75,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
TOYOTA,COROLLA S PLUS,2016,16000.0,68364.0,3.0,0.0,1.0,8,1.2,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
LAND,ROVER DISCOVERY HSE LUXURY,2017,29000.0,47200.0,3.0,0.0,1.0,7,1.05,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,E-CLASS E 450 4MATIC,2021,62000.0,18000.0,3.0,0.0,1.0,3,0.4499999999999999,Hybrid,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,At least 1 accident or damage reported,Yes
FORD,FUSION HYBRID BASE,2012,8250.0,158366.0,4.0,0.0,1.0,12,1.7999999999999998,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,Yes
BMW,X1 XDRIVE 28I,2017,26000.0,49700.0,3.0,0.0,1.0,7,1.05,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
GMC,TERRAIN SLE,2010,12250.0,81500.0,3.0,0.0,1.0,14,2.1,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,I3 120AH W/RANGE EXTENDER,2019,26990.0,16975.0,3.0,0.0,1.0,5,0.75,,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,None reported,Yes
PORSCHE,911 GT3,2018,209000.0,5989.0,3.0,1.0,0.9993178717598908,6,0.8999999999999999,Gasoline,"4L H-6 gasoline direct injection, DOHC, VarioCam Plus variable v","Manual, 6-Spd",None reported,
FORD,MUSTANG SVT COBRA,2003,35500.0,16100.0,3.0,0.0,1.0,21,3.15,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,M/T,None reported,Yes
LAND,ROVER RANGE ROVER SUPERCHARGED LWB,2020,67500.0,54225.0,3.0,0.0,1.0,4,0.6,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
RAM,2500 BIG HORN,2016,35000.0,89500.0,3.0,0.0,1.0,8,1.2,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,E250 CARGO,2013,17777.0,87501.0,3.0,0.0,1.0,11,1.65,E85 Flex Fuel,225.0HP 4.6L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,At least 1 accident or damage reported,Yes
MINI,COUNTRYMAN COOPER S ALL4,2018,28900.0,12370.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
RAM,1500 CLASSIC TRADESMAN,2019,28995.0,12466.0,4.0,0.0,1.0,5,0.75,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
VOLVO,C70 T5,2011,5500.0,199000.0,3.0,0.0,1.0,13,1.95,Gasoline,227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,SL-CLASS SL600 ROADSTER,2007,22999.0,78200.0,3.0,0.0,1.0,17,2.55,Gasoline,510.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,Yes
TOYOTA,CAMRY HYBRID XLE,2018,29500.0,22000.0,5.0,498.0,0.660300136425648,6,0.8999999999999999,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,Yes
GMC,ACADIA SLE-2,2016,12995.0,100795.0,3.0,0.0,1.0,8,1.2,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,Yes
CHEVROLET,IMPALA 1LT,2019,17816.0,99941.0,3.0,0.0,1.0,5,0.75,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,None reported,Yes
JEEP,GRAND CHEROKEE L LAREDO,2021,38633.0,23588.0,4.0,135.0,0.907912687585266,3,0.4499999999999999,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,,
JEEP,LIBERTY SPORT,2003,5200.0,103000.0,3.0,0.0,1.0,21,3.15,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
JAGUAR,XF LUXURY,2009,7000.0,91491.0,3.0,0.0,1.0,15,2.25,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
HONDA,CIVIC SPORT,2020,23739.0,23131.0,5.0,68.0,0.9536152796725784,4,0.6,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,At least 1 accident or damage reported,
SUBARU,OUTBACK 2.5I PREMIUM,2019,18749.0,77000.0,3.0,0.0,1.0,5,0.75,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,Yes
LAND,ROVER RANGE ROVER SPORT HSE DYNAMIC,2019,76000.0,20500.0,3.0,0.0,1.0,5,0.75,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TESLA,MODEL Y LONG RANGE,2022,45900.0,500.0,5.0,0.0,1.0,2,0.3,,425.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
